Order_Date,Priority,Quantity,Sales,Discount,Profit,Unit_Price,Shipping_Cost,Transportation,Customer_Name,Country,Region,State,City,Store_Name,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_ID,Order_ID,Supplier,Expected_Date,Ship_Date
08/02/16,Medium,26,675.16,0.1,26.214,4.26,1.2,Regular Air,Ramesh Eddington ,India,Central,Madhya Pradesh,Leteri,Edwards,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,P384,3042,Argot,18/02/16,22/02/16
08/02/16,Urgent,13,684.84,0.03,-119.5,4.98,7.44,Regular Air,T Sahni ,India,West,Maharashtra,Ichalkaranji,Kelley,Consumer,Office Supplies,Paper,Small Box,P1170,549,Argot,12/02/16,10/03/16
08/02/16,Medium,63,448.88,0,37.011,3.08,0.5,Regular Air,Jitesh Daspurkayastha ,India,West,Maharashtra,Gadhinglaj,Rogers,Home Office,Office Supplies,Labels,Small Box,P189,12804,Dalian,12/02/16,08/03/16
08/02/16,Urgent,1,153.36,0.09,-18.34,6.48,9.54,Regular Air,Valluri Rawat ,India,West,Maharashtra,Wardha,Gibson,Consumer,Office Supplies,Paper,Small Box,P1160,17543,Dalian,20/02/16,13/03/16
08/02/16,Medium,66,3135.4,0.03,37.433,20.95,4,Regular Air,Jay Tripathi ,India,North,Rajasthan,Ganganagar,Hawkins,Corporate,Technology,Computer Peripherals,Small Box,P478,50310,Argot,20/02/16,15/03/16
08/02/16,High,52,24399.2,0.05,-667.5,138.75,52.42,Delivery Truck,D Kumar Swamy ,India,South,Tamil Nadu,Ambattur,Jones,Corporate,Furniture,Tables,Jumbo Box,P237,6850,Alibaba,15/02/16,16/02/16
08/02/16,Urgent,3,127.8,0.09,-14.672,6.48,9.54,Regular Air,Arunachalam Kumar Chopra ,India,South,Tamil Nadu,Madurai,Gibson,Consumer,Office Supplies,Paper,Small Box,P1160,17543,Dalian,13/02/16,09/03/16
08/02/16,Medium,66,4703.1,0.03,37.433,20.95,4,Regular Air,Sanjivani Nagappa ,India,South,Tamil Nadu,Ponneri,Hawkins,Corporate,Technology,Computer Peripherals,Small Box,P478,50310,Argot,20/02/16,17/02/16
08/02/16,High,164,16969.05,0.08,1350.14,51.98,10.17,Regular Air,Artatrana THORA ,India,East,Uttar Pradesh,Rae Bareli,Jones,Corporate,Technology,Office Machines,Medium Box,P315,6850,Elan,13/02/16,10/02/16
08/02/16,High,15,244.74,0.04,4.47,4.98,0.49,Regular Air,Paranthaman Kumar ,India,North,Uttaranchal,Rishikesh,Allen,Consumer,Office Supplies,Labels,Small Box,P230,20709,Compu Point,14/02/16,13/03/16
08/02/16,High,52,30499,0.05,-890,138.75,52.42,Delivery Truck,Nitin Patil ,India,East,West Bengal,Durgapur,Jones,Corporate,Furniture,Tables,Jumbo Box,P237,6850,Alibaba,18/02/16,15/02/16
09/02/16,Urgent,39,1974.8,0.02,-106.275,5.98,5.35,Regular Air,Balasaheb Adjaye ,India,South,Telangana,Hyderabad,Wilson,Consumer,Office Supplies,Paper,Small Box,P1190,12356,Consolidated,14/02/16,10/03/16
09/02/16,Urgent,117,1974.8,0.02,-134.615,5.98,5.35,Regular Air,K Hari Prasad Reddy ,India,Central,Madhya Pradesh,Pithampur,Wilson,Consumer,Office Supplies,Paper,Small Box,P1190,12356,Consolidated,16/02/16,02/03/16
09/02/16,Urgent,60,6918,0.07,210.304,59.98,3.99,Regular Air,Mritunjay Jain ,India,Central,Madhya Pradesh,Maksi,King,Corporate,Office Supplies,Appliances,Small Box,P249,30374,Consolidated,17/02/16,13/03/16
09/02/16,Low,124,1070.34,0.06,78.786,3.75,0.5,Regular Air,Ram S. ,India,Central,Madhya Pradesh,Ratlam,Anderson,Consumer,Office Supplies,Labels,Small Box,P198,31301,Alibaba,21/02/16,09/03/16
09/02/16,Low,124,891.95,0.06,52.524,3.75,0.5,Regular Air,Dhiraj Bass ,India,Central,Madhya Pradesh,Sehore,Anderson,Consumer,Office Supplies,Labels,Small Box,P198,31301,Alibaba,14/02/16,26/03/16
09/02/16,Urgent,60,6918,0.07,170.872,59.98,3.99,Regular Air,Naresh Poojary ,India,North,Rajasthan,Hindaun,King,Corporate,Office Supplies,Appliances,Small Box,P249,30374,Consolidated,14/02/16,21/02/16
09/02/16,Medium,40,13493.22,0.05,-650.232,205.99,2.5,Regular Air,Jigna Addemal ,India,South,Tamil Nadu,Villupuram,Henderson,Small Business,Technology,Telephones and Communication,Small Box,P1098,16993,Alibaba,16/02/16,15/02/16
09/02/16,Medium,16,11244.35,0.05,-650.232,205.99,2.5,Regular Air,Venkatasubramanian Vora ,India,East,West Bengal,Kharagpur,Henderson,Small Business,Technology,Telephones and Communication,Small Box,P1098,16993,Alibaba,15/02/16,25/03/16
10/02/16,Not Specified,25,5380.05,0.07,259.294,28.48,1.99,Regular Air,Vilas Sri Hari ,India,South,Telangana,Ghatkesar,Wright,Corporate,Technology,Computer Peripherals,Small Pack,P761,1217,Alibaba,16/02/16,08/03/16
10/02/16,High,68,2904.1,0.08,-258.362,20.97,6.5,Regular Air,Dattaram Shivkumar ,India,North East,Assam,Duliagaon,Allen,Home Office,Technology,Computer Peripherals,Small Box,P773,2823,Alibaba,21/02/16,13/03/16
10/02/16,Low,4,251.95,0.03,-8.5215,6.75,2.99,Regular Air,Sumanta Malik ,India,North East,Assam,Tinsukia,Ford,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P1121,24132,Ningbo,15/02/16,09/03/16
10/02/16,Urgent,31,938.22,0.05,33.67,3.08,0.99,Regular Air,Vishal Gurjar ,India,Central,Madhya Pradesh,Mandideep,Phillips,Corporate,Office Supplies,Labels,Small Box,P199,21573,Argot,18/02/16,17/03/16
10/02/16,Not Specified,50,6456.06,0.07,370.42,28.48,1.99,Regular Air,Pandian Mishra ,India,West,Maharashtra,Panvel,Wright,Corporate,Technology,Computer Peripherals,Small Pack,P761,1217,Alibaba,22/02/16,20/03/16
10/02/16,Low,16,251.95,0.03,-6.279,6.75,2.99,Regular Air,Pradeep Kumar ,India,East,Orissa,Konark,Ford,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P1121,24132,Ningbo,14/02/16,26/02/16
10/02/16,High,51,2323.28,0.08,-149.578,20.97,6.5,Regular Air,Manoj Hussain ,India,East,Uttar Pradesh,Rae Bareli,Allen,Home Office,Technology,Computer Peripherals,Small Box,P773,2823,Alibaba,13/02/16,16/03/16
10/02/16,Urgent,62,781.85,0.05,40.885,3.08,0.99,Regular Air,Rajesh Soma Shekhar ,India,East,Uttar Pradesh,Padrauna,Phillips,Corporate,Office Supplies,Labels,Small Box,P199,21573,Argot,21/02/16,21/02/16
11/02/16,High,4,168.96,0.06,-26.528,3.28,5,Regular Air,Kuna Hans ,India,North East,Assam,Dibrugarh,Mcdonald,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P811,33670,Argot,16/02/16,09/04/16
11/02/16,Not Specified,23,838.32,0.03,-1985.975,3.48,49,Regular Air,Girish Wadhwa ,India,North,Delhi,Delhi,Reyes,Small Business,Office Supplies,Appliances,Large Box,P638,28007,Consolidated,17/02/16,19/02/16
11/02/16,Medium,2,1185.6,0.09,-125.642,178.47,19.99,Regular Air,Anurag Singh ,India,South,Karnataka,Mahalingpur,Arnold,Corporate,Office Supplies,Storage & Organization,Small Box,P639,39111,Argot,21/02/16,15/03/16
11/02/16,Low,54,16083.2,0.1,1035.402,120.98,9.07,Regular Air,Annie Rasane ,India,South,Karnataka,Honavar,Harper,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P543,41888,Alibaba,20/02/16,07/03/16
11/02/16,Medium,62,2011.32,0.05,-179.168,7.99,5.03,Regular Air,Anant Raj ,India,Central,Madhya Pradesh,Unhel,Ortiz,Consumer,Technology,Telephones and Communication,Medium Box,P257,29473,Global Source,16/02/16,15/03/16
11/02/16,Medium,155,1340.88,0.05,-167.97,7.99,5.03,Regular Air,R Guttikar ,India,Central,Madhya Pradesh,Bargi,Ortiz,Consumer,Technology,Telephones and Communication,Medium Box,P257,29473,Global Source,20/02/16,10/04/16
11/02/16,High,52,861.72,0.06,-110.415,6.48,8.4,Regular Air,Ganesh Mandal ,India,West,Maharashtra,Baramati,Sahara,Small Business,Office Supplies,Paper,Small Box,P1243,9664,Merxin,18/02/16,22/02/16
11/02/16,High,52,718.1,0.06,-71.445,6.48,8.4,Regular Air,Pranay S ,India,South,Tamil Nadu,Tiruvannamalai,Sahara,Small Business,Office Supplies,Paper,Small Box,P1243,9664,Merxin,21/02/16,08/03/16
11/02/16,Not Specified,115,1047.9,0.03,-1672.4,3.48,49,Regular Air,Manish Wadekar ,India,South,Tamil Nadu,Nagercoil,Reyes,Small Business,Office Supplies,Appliances,Large Box,P638,28007,Consolidated,18/02/16,02/04/16
11/02/16,High,8,140.8,0.06,-23.212,3.28,5,Regular Air,Ranjith Stephan ,India,East,Uttar Pradesh,Shahjahanpur,Mcdonald,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,P811,33670,Argot,23/02/16,15/02/16
11/02/16,Low,54,16083.2,0.1,759.2948,120.98,9.07,Regular Air,Deepak Dev ,India,East,Uttar Pradesh,Sultanpur,Harper,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P543,41888,Alibaba,14/02/16,04/04/16
11/02/16,Medium,5,1482,0.09,-137.064,178.47,19.99,Regular Air,Sandipkumar Prabhakaran ,India,East,West Bengal,Bankura,Arnold,Corporate,Office Supplies,Storage & Organization,Small Box,P639,39111,Argot,16/02/16,11/03/16
12/02/16,Not Specified,42,610.38,0.02,11.712,4.28,0.94,Regular Air,Raju Kumar ,India,East,Bihar,Tekari,Rogers,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,P803,30567,Dalian,18/02/16,16/03/16
12/02/16,Medium,30,508.8,0.1,-73.76215,3.36,6.27,Express Air,Mahendra Narwal ,India,East,Bihar,Bhagalpur,Walker,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P324,38341,Compu Point,15/02/16,22/03/16
12/02/16,Medium,25,3838.92,0,141.276,22.84,8.18,Regular Air,Dipak Kerudi ,India,West,Gujarat,Botad,Knight,Consumer,Office Supplies,Paper,Small Box,P1227,34497,Argot,16/02/16,16/02/16
12/02/16,High,41,4589.7,0.04,38.544,10.98,3.99,Regular Air,Kannan Shetty ,India,North,Haryana,Jind,Shale,Small Business,Office Supplies,Appliances,Small Box,P1007,58147,Consolidated,20/02/16,29/03/16
12/02/16,Medium,45,508.8,0.1,-87.17345,3.36,6.27,Express Air,Paramasivan Shinde ,India,South,Karnataka,Koppal,Walker,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P324,38341,Compu Point,23/02/16,02/04/16
12/02/16,Not Specified,56,406.92,0.02,14.64,4.28,0.94,Regular Air,Pankaj Gopalakrishnan ,India,Central,Madhya Pradesh,Sehore,Rogers,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,P803,30567,Dalian,23/02/16,06/03/16
12/02/16,Not Specified,52,169.52,0.1,-30.019,1.86,2.58,Regular Air,Raju Ramulu ,India,Central,Madhya Pradesh,Betul,Warren,Small Business,Office Supplies,Rubber Bands,Wrap Bag,P1029,52800,Dalian,24/02/16,05/04/16
12/02/16,Medium,25,4798.65,0,129.503,22.84,8.18,Regular Air,Vinod Ram ,India,West,Maharashtra,Satara,Knight,Consumer,Office Supplies,Paper,Small Box,P1227,34497,Argot,18/02/16,26/03/16
12/02/16,High,215,1693.92,0.05,-200.981,5.78,7.96,Regular Air,Virendra Mudaliar ,India,West,Maharashtra,Satara,Bray,Home Office,Office Supplies,Paper,Small Box,P1200,55171,Alibaba,15/02/16,24/03/16
12/02/16,Not Specified,13,211.9,0.1,-49.122,1.86,2.58,Regular Air,Saurabh K ,India,North,Rajasthan,Pilani,Warren,Small Business,Office Supplies,Rubber Bands,Wrap Bag,P1029,52800,Dalian,21/02/16,01/03/16
12/02/16,Medium,144,1709.64,0.1,-278.688,4.98,7.54,Regular Air,Kunal Shaik ,India,East,Uttar Pradesh,Nautanwa,Knight,Consumer,Office Supplies,Paper,Small Box,P1201,34497,Consolidated,21/02/16,25/02/16
12/02/16,Medium,180,1709.64,0.1,-313.524,4.98,7.54,Regular Air,Amit Singh ,India,East,Uttar Pradesh,Gangoh,Knight,Consumer,Office Supplies,Paper,Small Box,P1201,34497,Consolidated,23/02/16,25/03/16
12/02/16,High,172,1693.92,0.05,-255.794,5.78,7.96,Regular Air,Kamalakar Panchal ,India,East,Uttar Pradesh,Khatauli,Bray,Home Office,Office Supplies,Paper,Small Box,P1200,55171,Alibaba,24/02/16,23/02/16
12/02/16,High,205,4589.7,0.04,31.317,10.98,3.99,Regular Air,Venkataramana Desai ,India,East,West Bengal,Farakka,Shale,Small Business,Office Supplies,Appliances,Small Box,P1007,58147,Consolidated,22/02/16,10/03/16
13/02/16,Low,130,438.2,0.04,-21.896,2.08,1.49,Regular Air,Saravanan Natekar ,India,North East,Assam,Udalguri,Payne,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P911,34852,Elan,22/02/16,22/02/16
13/02/16,Low,30,2483.94,0.06,131.856,40.97,14.45,Regular Air,C. Gangurde ,India,West,Gujarat,Kalol,Marietta,Home Office,Furniture,Office Furnishings,Large Box,P355,31169,Merxin,16/02/16,09/04/16
13/02/16,Not Specified,88,209939.52,0.09,16646.78,500.97,69.3,Delivery Truck,Dhiraj Bass ,India,South,Karnataka,Yadgir,Peterson,Corporate,Technology,Office Machines,Jumbo Drum,P455,28550,Alibaba,21/02/16,19/03/16
13/02/16,Low,6,2483.94,0.06,208.772,40.97,14.45,Regular Air,Vijay Shikalgar ,India,North,Punjab,Amritsar,Marietta,Home Office,Furniture,Office Furnishings,Large Box,P355,31169,Merxin,17/02/16,29/03/16
13/02/16,Not Specified,88,209939.52,0.09,10820.407,500.97,69.3,Delivery Truck,Vinod Rajasekhar ,India,North,Rajasthan,Kota,Peterson,Corporate,Technology,Office Machines,Jumbo Drum,P455,28550,Alibaba,17/02/16,11/03/16
13/02/16,Low,52,525.84,0.04,-12.0428,2.08,1.49,Regular Air,Anurag Babu Popur ,India,South,Tamil Nadu,Karaikkudi,Payne,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P911,34852,Elan,24/02/16,25/03/16
14/02/16,Urgent,245,975.4,0.02,34.067,2.88,0.7,Regular Air,Kalpeshkumar Birdi ,India,South,Telangana,Khammam,Morris,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,P807,55554,Compu Point,18/02/16,06/03/16
14/02/16,High,150,1399.35,0.02,51.76,3.29,1.35,Regular Air,Gurpreet Gautam ,India,South,Karnataka,Mangalore,Flores,Small Business,Office Supplies,Rubber Bands,Wrap Bag,P116,55683,Dalian,23/02/16,10/03/16
14/02/16,Urgent,42,14597,0.05,590.5296,65.99,8.99,Regular Air,Deepak Rajendra ,India,Central,Madhya Pradesh,Nagda,Gonzalez,Corporate,Technology,Telephones and Communication,Small Box,P653,36709,Dalian,21/02/16,05/03/16
14/02/16,Urgent,35,1672.7,0.03,131.76,5.68,1.46,Regular Air,Mahesh Nair ,India,Central,Madhya Pradesh,Bhopal,Lawson,Small Business,Office Supplies,Paper,Wrap Bag,P138,54151,Global Source,17/02/16,16/02/16
14/02/16,High,38,4557.18,0.01,-1361.744,20.98,53.03,Delivery Truck,Kottivenka Kole ,India,West,Maharashtra,Nagpur,Ward,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,P1061,28256,Consolidated,18/02/16,21/02/16
14/02/16,High,200,1119.48,0.02,42.055,3.29,1.35,Regular Air,R Kumar ,India,West,Maharashtra,Ichalkaranji,Flores,Small Business,Office Supplies,Rubber Bands,Wrap Bag,P116,55683,Dalian,21/02/16,02/03/16
14/02/16,Urgent,84,14597,0.05,405.9891,65.99,8.99,Regular Air,Divya Tambe ,India,North,Punjab,Pathankot,Gonzalez,Corporate,Technology,Telephones and Communication,Small Box,P653,36709,Dalian,21/02/16,28/02/16
14/02/16,Medium,36,598.92,0.09,-68.7608,5.4,7.78,Express Air,Yashwant Deshmukh ,India,North,Rajasthan,Baswa,Hughes,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P38,36355,Dalian,17/02/16,12/04/16
14/02/16,Urgent,140,1338.16,0.03,111.996,5.68,1.46,Regular Air,Sameer Sharma ,India,North,Rajasthan,Pilani,Lawson,Small Business,Office Supplies,Paper,Wrap Bag,P138,54151,Global Source,20/02/16,05/04/16
14/02/16,Urgent,49,975.4,0.02,58.843,2.88,0.7,Regular Air,Gurpreet Gautam ,India,North,Rajasthan,Abu,Morris,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,P807,55554,Compu Point,21/02/16,17/03/16
14/02/16,Medium,36,399.28,0.09,-64.46325,5.4,7.78,Express Air,Nitasha Saraf ,India,South,Tamil Nadu,Dharmapuri,Hughes,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P38,36355,Dalian,18/02/16,01/04/16
14/02/16,Medium,172,591.04,0.05,-116,2.08,2.56,Regular Air,Manoj Neogi ,India,South,Tamil Nadu,Nagercoil,Hughes,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P713,36355,Global Source,25/02/16,11/03/16
14/02/16,Medium,215,738.8,0.05,-116,2.08,2.56,Regular Air,T. Kumar ,India,East,Uttar Pradesh,Amroha,Hughes,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P713,36355,Global Source,17/02/16,23/02/16
14/02/16,High,95,4557.18,0.01,-1531.962,20.98,53.03,Delivery Truck,Jay Gurchale ,India,East,West Bengal,Chandannagar,Ward,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,P1061,28256,Consolidated,23/02/16,05/04/16
15/02/16,Not Specified,21,8147.5,0.07,591.2,49.34,10.25,Regular Air,Lakshmisagar Banerjee ,India,South,Andhra Pradesh,Visakhapatnam,Simpson,Consumer,Furniture,Office Furnishings,Large Box,P442,7841,Ningbo,27/02/16,14/03/16
15/02/16,Urgent,132,555.9,0.05,-81.158,2.08,2.56,Regular Air,Apurva Ghute ,India,South,Telangana,Karimnagar,Gonzales,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P713,42083,Alibaba,19/02/16,20/03/16
15/02/16,Urgent,45,834.24,0.03,-49.896,5.28,5.66,Regular Air,Anis Singh ,India,East,Bihar,Barauli,Wilson,Corporate,Office Supplies,Paper,Small Box,P1258,30016,Ningbo,24/02/16,07/03/16
15/02/16,Urgent,33,444.72,0.05,-86.955,2.08,2.56,Regular Air,Narasa Jagannath ,India,Central,Chhattisgarh,Dhamtari,Gonzales,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P713,42083,Alibaba,22/02/16,16/03/16
15/02/16,Urgent,180,1539.8,0.04,-120.82,6.48,6.22,Regular Air,Abhishek Das ,India,South,Karnataka,Hospet,Gonzales,Consumer,Office Supplies,Paper,Small Box,P1150,42083,Dalian,24/02/16,08/03/16
15/02/16,High,75,596.45,0.08,-53.751,4.91,4.97,Regular Air,C p ,India,South,Karnataka,Devanhalli,Ray,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P884,48452,Consolidated,21/02/16,22/02/16
15/02/16,High,31,6658,0.03,192.18925,31.74,12.62,Regular Air,Kirit Jadhav ,India,South,Kerala,Kanhangad,Wells,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P546,54981,Philo,19/02/16,20/02/16
15/02/16,Urgent,15,556.16,0.03,-58.212,5.28,5.66,Regular Air,Rishikesh K ,India,West,Maharashtra,Udgir,Wilson,Corporate,Office Supplies,Paper,Small Box,P1258,30016,Ningbo,26/02/16,08/04/16
15/02/16,High,30,596.45,0.08,-58.23025,4.91,4.97,Regular Air,Zameer Nayar ,India,West,Maharashtra,Kalamb,Ray,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P884,48452,Consolidated,26/02/16,18/03/16
15/02/16,Not Specified,84,9777,0.07,502.52,49.34,10.25,Regular Air,Ram Jha ,India,East,Uttar Pradesh,Rae Bareli,Simpson,Consumer,Furniture,Office Furnishings,Large Box,P442,7841,Ningbo,22/02/16,28/02/16
15/02/16,Urgent,72,2309.7,0.04,-120.82,6.48,6.22,Regular Air,Devika Mishra ,India,East,West Bengal,Nabadwip,Gonzales,Consumer,Office Supplies,Paper,Small Box,P1150,42083,Dalian,27/02/16,09/04/16
15/02/16,High,62,9987,0.03,262.07625,31.74,12.62,Regular Air,Subodh Shetty ,India,East,West Bengal,Puruliya,Wells,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,P546,54981,Philo,25/02/16,02/04/16
16/02/16,High,80,37815.3,0.09,2516.148,209.84,21.21,Regular Air,Rajiv Quadri ,India,South,Telangana,Karimnagar,Webb,Corporate,Furniture,Office Furnishings,Large Box,P740,43779,Alibaba,22/02/16,11/04/16
16/02/16,Urgent,5,181.76,0.17,-12.782,14.89,13.56,Regular Air,Hemang Sriramoju ,India,East,Bihar,Gaya,Cement,Small Business,Furniture,Office Furnishings,Large Box,P1067,16133,Global Source,24/02/16,07/03/16
16/02/16,Not Specified,52,6874.4,0.02,-241.868,35.99,5,Regular Air,Ajit Jain ,India,East,Bihar,Biharsharif,Fisher,Home Office,Technology,Telephones and Communication,Small Box,P83,21222,Global Source,25/02/16,20/02/16
16/02/16,Not Specified,130,8249.28,0.02,-241.868,35.99,5,Regular Air,Shankar Sadasivan ,India,East,Bihar,Dehri,Fisher,Home Office,Technology,Telephones and Communication,Small Box,P83,21222,Global Source,25/02/16,02/03/16
16/02/16,Low,8,382.85,0.09,18.36,8.74,1.39,Express Air,Sumita Raskar ,India,Central,Chhattisgarh,Ambikapur,Marshall,Small Business,Office Supplies,Envelopes,Small Box,P2,34498,Philo,27/02/16,11/03/16
16/02/16,High,40,31512.75,0.09,2655.934,209.84,21.21,Regular Air,Ashish Vora ,India,Central,Chhattisgarh,Raipur,Webb,Corporate,Furniture,Office Furnishings,Large Box,P740,43779,Alibaba,21/02/16,02/04/16
16/02/16,Low,9,613.2,0.09,-32.48,18.97,9.03,Regular Air,Pardeep Singh ,India,West,Gujarat,Thasra,Marshall,Small Business,Office Supplies,Paper,Small Box,P347,34498,Global Source,27/02/16,19/02/16
16/02/16,Urgent,45,1156.24,0.07,-176.364,4.13,5.04,Regular Air,R Rout ,India,North,Haryana,Rohtak,Marietta,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P118,39367,Argot,25/02/16,21/03/16
16/02/16,Not Specified,108,1768.56,0.1,-55.08,5.08,3.63,Regular Air,Salil Khadgi ,India,South,Karnataka,Hangal,Fisher,Home Office,Furniture,Office Furnishings,Wrap Bag,P751,21222,Global Source,24/02/16,17/03/16
16/02/16,High,60,5788.86,0.04,129.612,38.76,13.26,Regular Air,Subrat S ,India,South,Karnataka,Shimoga,Knox,Corporate,Office Supplies,Paper,Small Box,P1148,25767,Merxin,19/02/16,27/03/16
16/02/16,Low,80,4416.88,0.09,-182.88,17.7,9.47,Regular Air,Amit Wagh ,India,Central,Madhya Pradesh,Ujjain,Ramos,Home Office,Office Supplies,Storage & Organization,Small Box,P876,37223,Compu Point,23/02/16,19/02/16
16/02/16,Urgent,225,1734.36,0.07,-264.546,4.13,5.04,Regular Air,D. Saini ,India,Central,Madhya Pradesh,Chhindwara,Marietta,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P118,39367,Argot,27/02/16,14/04/16
16/02/16,Not Specified,108,1768.56,0.1,-55.08,5.08,3.63,Regular Air,R Jain ,India,West,Maharashtra,Bhiwandi,Fisher,Home Office,Furniture,Office Furnishings,Wrap Bag,P751,21222,Global Source,28/02/16,21/02/16
16/02/16,High,30,4824.05,0.04,151.214,38.76,13.26,Regular Air,Rashmi Kamble ,India,West,Maharashtra,Parbhani,Knox,Corporate,Office Supplies,Paper,Small Box,P1148,25767,Merxin,19/02/16,21/03/16
16/02/16,Low,160,6625.32,0.09,-289.56,17.7,9.47,Regular Air,Aniket Sharma ,India,West,Maharashtra,Chopda,Ramos,Home Office,Office Supplies,Storage & Organization,Small Box,P876,37223,Compu Point,27/02/16,09/03/16
16/02/16,Low,47,18114.36,0.09,903.552,40.98,1.99,Regular Air,Anketeswar Rikame ,India,West,Maharashtra,Yavatmal,Palmer,Corporate,Technology,Computer Peripherals,Small Pack,P693,57699,Consolidated,27/02/16,25/02/16
16/02/16,Low,6,511,0.09,-44.08,18.97,9.03,Regular Air,Akshaya Chitre ,India,East,Orissa,Bauda,Marshall,Small Business,Office Supplies,Paper,Small Box,P347,34498,Global Source,19/02/16,18/03/16
